Removed Pin From Net: NetName=GND Pin=C19-1
Removed Pin From Net: NetName=GND Pin=C20-1
Removed Pin From Net: NetName=NetC19_2 Pin=D5-2
Removed Pin From Net: NetName=3V3 Pin=IC1-7
Removed Pin From Net: NetName=3V3 Pin=IC2-7
Removed Pin From Net: NetName=GND Pin=J1-S
Removed Pin From Net: NetName=GND Pin=J1-S
Removed Pin From Net: NetName=GND Pin=J1-S
Removed Pin From Net: NetName=GND Pin=J1-S
Removed Pin From Net: NetName=NetJ1_A4 Pin=R13-2
Removed Pin From Net: NetName=NetJ2_A4 Pin=R18-1
Removed Pin From Net: NetName=NetJ1_A4 Pin=R18-2
Removed Pin From Net: NetName=NetJ2_A4 Pin=R19-2
Removed Pin From Net: NetName=3V3 Pin=R20-2
Removed Pin From Net: NetName=GND Pin=R21-1
Removed Pin From Net: NetName=GND Pin=R22-1
Removed Pin From Net: NetName=NetC20_2 Pin=R23-1
Removed Pin From Net: NetName=NetJ1_A4 Pin=R23-2
Removed Pin From Net: NetName=NetC19_2 Pin=R24-1
Removed Pin From Net: NetName=GND Pin=R24-2
Removed Pin From Net: NetName=GND Pin=R26-1
Removed Pin From Net: NetName=NetC20_2 Pin=R26-2
Removed Pin From Net: NetName=NetQ2_3 Pin=S1-2
Removed Pin From Net: NetName=GND Pin=S1-3
Removed Pin From Net: NetName=GND Pin=S1-4
Removed Pin From Net: NetName=GND Pin=S2-2
Removed Pin From Net: NetName=NetC12_2 Pin=S2-3
Removed Pin From Net: NetName=NetC12_2 Pin=S2-4
Removed Pin From Net: NetName=NetC20_2 Pin=U2-5
Removed Pin From Net: NetName=NetC19_2 Pin=U2-8
Removed Pin From Net: NetName=GND Pin=U5-3
Removed Pin From Net: NetName=GND Pin=U5-6
Removed Pin From Net: NetName=3V3 Pin=U5-8
Removed Member From Class: ClassName=Power_Regulation Member=C13
Removed Member From Class: ClassName=Power_Regulation Member=C14
Removed Member From Class: ClassName=Power_Measurement Member=D5
Removed Member From Class: ClassName=Power_Measurement Member=IC1
Removed Member From Class: ClassName=Power_Measurement Member=IC2
Removed Member From Class: ClassName=Power_Regulation Member=J6
Removed Member From Class: ClassName=Power_Regulation Member=R10
Removed Member From Class: ClassName=Power_Measurement Member=R23
Removed Member From Class: ClassName=Power_Measurement Member=R24
Removed Member From Class: ClassName=Power_Measurement Member=R26
Removed Member From Class: ClassName=Power_Regulation Member=U5
Change Component Footprint: Designator=C13 Old Footprint=CAP POL 1411_3528 New Footprint=CAP 0603_1608
Change Component Footprint: Designator=C14 Old Footprint=CAP POL 1411_3528 New Footprint=CAP 0603_1608
Change Component Footprint: Designator=R21 Old Footprint=RES 0603_1608 New Footprint=STACKPOLE CSR1206
Change Component Footprint: Designator=R10 Old Footprint=RES 1210_3225 New Footprint=RES 0603_1608
Change Component Footprint: Designator=U5 Old Footprint=SOIC127P599X175-8N New Footprint=SOP50P490X110-10N
Change Component Footprint: Designator=J1 Old Footprint=USB Type-C Straddle Mount New Footprint=GCT_USB4155-03-C_REVA
Change Component Comment : Designator=R10 Old Comment=0 Ohms New Comment=10 kOhms
Change Component Comment : Designator=R13 Old Comment=1 kOhms New Comment=10 kOhms
Change Component Comment : Designator=R19 Old Comment=1 kOhms New Comment=10 Ohms
Change Component Comment : Designator=R22 Old Comment=2.5 kOhms New Comment=10 Ohms
Change Component Comment : Designator=R21 Old Comment=10 kOhms New Comment=2 mOhms
Change Component Comment : Designator=R17 Old Comment=10 kOhms New Comment=10 Ohms
Change Component Comment : Designator=R20 Old Comment=10 kOhms New Comment=10 Ohms
Change Component Comment : Designator=R18 Old Comment=10 mOhms New Comment=2 mOhms
Change Component Comment : Designator=C13 Old Comment=10 µF New Comment=0.1 µF
Change Component Comment : Designator=C14 Old Comment=10 µF New Comment=0.1 µF
Change Component Comment : Designator=R11 Old Comment=20 kOhms New Comment=10 kOhms
Change Component Comment : Designator=S1 Old Comment=PTS645SM43SMTR92 LFS New Comment=GT-TC029B-H025-L1N
Change Component Comment : Designator=S2 Old Comment=PTS645SM43SMTR92 LFS New Comment=GT-TC029B-H025-L1N
Change Component Comment : Designator=U5 Old Comment=TL7660CDR New Comment=INA226AIDGSR
Change Component Comment : Designator=J1 Old Comment=U261-241N-4BS60 New Comment=USB4155-03-C_REVA
Change component parameters: Designator = "U5"; Footprint = "SOP50P490X110-10N"; UniqueID = "\YJKBLRUO"
Change component parameters (AddParameter): Name = "Composition"; Value = "Thin Film"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Device Package"; Value = "0603 (1608 Metric)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Features"; Value = "Current Sense"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Height - Seated (Max)"; Value = "0.024" (0.60mm)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LastUpdated"; Value = "19/09/2022 1:22:34 PM"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Lifecycle Status"; Value = "Active"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "Bourns Inc."; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Minimum Order"; Value = "1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Number of Terminations"; Value = "2"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Operating Temperature"; Value = "-55°C ~ 155°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package / Case"; Value = "0603 (1608 Metric)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Packaging"; Value = "TapeAndReel"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PartId"; Value = "4866"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "CRT0603-BY-10R0ELF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Status"; Value = "Active"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power (Watts)"; Value = "0.1W, 1/10W"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Price"; Value = "0.04"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Resistance"; Value = "10 Ohms"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Series"; Value = "CRT"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Size / Dimension"; Value = "0.061" L x 0.031" W (1.55mm x 0.80mm)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "DigiKey"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Device Package"; Value = "0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "CRT0603-BY-10R0ELFCT-ND"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature Coefficient"; Value = "±25ppm/°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "±0.1%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "10 Ohms"; VariantName = "[No Variations]"
Change component parameters: Designator = "R18"; Footprint = "STACKPOLE CSR1206"; UniqueID = "\UHZIZVZJ"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "ComponentLink2Description"; Value = "DigiKey Link"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink2URL"; Value = "https://www.digikey.com/en/products/detail/ohmite/PCS1206FR0020ET/10670849"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Composition"; Value = "Metal Film"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Device Package"; Value = "1206 (3216 Metric)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Features"; Value = "Current Sense"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Height - Seated (Max)"; Value = "0.035" (0.88mm)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LastUpdated"; Value = "19/09/2022 1:42:39 PM"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Lifecycle Status"; Value = "Active"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "Ohmite"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Minimum Order"; Value = "1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Number of Terminations"; Value = "2"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Operating Temperature"; Value = "-55°C ~ 170°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package / Case"; Value = "1206"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Packaging"; Value = "TapeAndReel"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PartId"; Value = "2876"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "PCS1206FR0020ET"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Status"; Value = "Active"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power (Watts)"; Value = "1W"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Price"; Value = "0.21"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Ratings"; Value = "AEC-Q200"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Resistance"; Value = "2 mOhms"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Series"; Value = "PCS"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Size / Dimension"; Value = "0.126" L x 0.065" W (3.20mm x 1.65mm)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "DigiKey"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Device Package"; Value = "1206"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "273-PCS1206FR0020ETCT-ND"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature Coefficient"; Value = "±50ppm/°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "±1%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "2 mOhms"; VariantName = "[No Variations]"
Change component parameters: Designator = "R10"; Footprint = "RES 0603_1608"; UniqueID = "\IDSESYPC"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "ComponentLink1Description"; Value = "Datasheet"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink1URL"; Value = "https://www.seielect.com/catalog/sei-rncs_rnch.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink2Description"; Value = "DigiKey Link"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink2URL"; Value = "https://www.digikey.com/en/products/detail/stackpole-electronics-inc/RNCS0603BKE10K0/1708836"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Composition"; Value = "Thin Film"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Device Package"; Value = "0603 (1608 Metric)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Features"; Value = "Anti-Corrosive, Automotive AEC-Q200, Moisture Resistant"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Height - Seated (Max)"; Value = "0.022" (0.55mm)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LastUpdated"; Value = "27/08/2022 7:54:13 AM"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Lifecycle Status"; Value = "Active"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "Stackpole Electronics Inc"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Minimum Order"; Value = "1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Number of Terminations"; Value = "2"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Operating Temperature"; Value = "-55°C ~ 155°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package / Case"; Value = "0603 (1608 Metric)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Packaging"; Value = "TapeAndReel"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PartId"; Value = "4838"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "RNCS0603BKE10K0"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Status"; Value = "Active"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power (Watts)"; Value = "0.063W, 1/16W"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Price"; Value = "0.08"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Ratings"; Value = "AEC-Q200"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Resistance"; Value = "10 kOhms"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Series"; Value = "RNCS"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Size / Dimension"; Value = "0.061" L x 0.031" W (1.55mm x 0.80mm)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "DigiKey"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Device Package"; Value = "0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "RNCS0603BKE10K0CT-ND"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature Coefficient"; Value = "±25ppm/°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "±0.1%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "10 kOhms"; VariantName = "[No Variations]"
Change component parameters: Designator = "R21"; Footprint = "STACKPOLE CSR1206"; UniqueID = "\QUPGGVVY"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "ComponentLink2Description"; Value = "DigiKey Link"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "ComponentLink2URL"; Value = "https://www.digikey.com/en/products/detail/ohmite/PCS1206FR0020ET/10670849"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Composition"; Value = "Metal Film"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Device Package"; Value = "1206 (3216 Metric)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Features"; Value = "Current Sense"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Height - Seated (Max)"; Value = "0.035" (0.88mm)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LastUpdated"; Value = "19/09/2022 1:42:39 PM"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Lifecycle Status"; Value = "Active"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufacturer"; Value = "Ohmite"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Minimum Order"; Value = "1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Number of Terminations"; Value = "2"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Operating Temperature"; Value = "-55°C ~ 170°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package / Case"; Value = "1206"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Packaging"; Value = "TapeAndReel"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PartId"; Value = "2876"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "PCS1206FR0020ET"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Status"; Value = "Active"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power (Watts)"; Value = "1W"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Price"; Value = "0.21"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Ratings"; Value = "AEC-Q200"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Resistance"; Value = "2 mOhms"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Series"; Value = "PCS"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Size / Dimension"; Value = "0.126" L x 0.065" W (3.20mm x 1.65mm)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "DigiKey"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Device Package"; Value = "1206"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "273-PCS1206FR0020ETCT-ND"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature Coefficient"; Value = "±50ppm/°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "±1%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "2 mOhms"; VariantName = "[No Variations]"
Change component parameters: Designator = "C13"; Footprint = "CAP 0603_1608"; UniqueID = "\GRFLJCDT"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Applications"; Value = "Bypass, Decoupling"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Capacitance"; Value = "0.1 µF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "componentlink1description"; Value = "Datasheet"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "componentlink1url"; Value = "https://api.kemet.com/component-edge/download/datasheet/C0603C104K5RAC7411.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "componentlink2description"; Value = "DigiKey Link"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "componentlink2url"; Value = "https://www.digikey.com/en/products/detail/kemet/C0603C104K5RAC7411/3317013"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Device Package"; Value = "0603 (1608 Metric)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "lastupdated"; Value = "21/08/2022 8:00:52 PM"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Lifecycle Status"; Value = "Active"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "manufacturer"; Value = "KEMET"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Minimum Order"; Value = "15000"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Mounting Type"; Value = "Surface Mount, MLCC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Operating Temperature"; Value = "-55°C ~ 125°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package / Case"; Value = "0603 (1608 Metric)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "packaging"; Value = "TapeAndReel"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "partid"; Value = "2233"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "C0603C104K5RAC7411"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Status"; Value = "Active"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "price"; Value = "0.01"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "series"; Value = "SMD Comm X7R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Size / Dimension"; Value = "0.063" L x 0.031" W (1.60mm x 0.80mm)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "DigiKey"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "399-7374-2-ND"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature Coefficient"; Value = "X7R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Thickness (Max)"; Value = "0.035" (0.90mm)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "±10%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "0.1 µF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage - Rated"; Value = "50V"; VariantName = "[No Variations]"
Change component parameters: Designator = "C14"; Footprint = "CAP 0603_1608"; UniqueID = "\VVOJUBFL"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Applications"; Value = "Bypass, Decoupling"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Capacitance"; Value = "0.1 µF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "componentlink1description"; Value = "Datasheet"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "componentlink1url"; Value = "https://api.kemet.com/component-edge/download/datasheet/C0603C104K5RAC7411.pdf"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "componentlink2description"; Value = "DigiKey Link"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "componentlink2url"; Value = "https://www.digikey.com/en/products/detail/kemet/C0603C104K5RAC7411/3317013"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Device Package"; Value = "0603 (1608 Metric)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "lastupdated"; Value = "21/08/2022 8:00:52 PM"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Lifecycle Status"; Value = "Active"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "manufacturer"; Value = "KEMET"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Minimum Order"; Value = "15000"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Mounting Type"; Value = "Surface Mount, MLCC"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Operating Temperature"; Value = "-55°C ~ 125°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package / Case"; Value = "0603 (1608 Metric)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "packaging"; Value = "TapeAndReel"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "partid"; Value = "2233"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "C0603C104K5RAC7411"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Status"; Value = "Active"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "price"; Value = "0.01"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "series"; Value = "SMD Comm X7R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Size / Dimension"; Value = "0.063" L x 0.031" W (1.60mm x 0.80mm)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "DigiKey"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "399-7374-2-ND"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Temperature Coefficient"; Value = "X7R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Thickness (Max)"; Value = "0.035" (0.90mm)"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "±10%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "0.1 µF"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage - Rated"; Value = "50V"; VariantName = "[No Variations]"
Change component parameters: Designator = "S1"; Footprint = "GT-TC029B-H025-L1N"; UniqueID = "\SYICQMQM"
Change component parameters. Clean all parameters for all variants
Change component parameters: Designator = "S2"; Footprint = "GT-TC029B-H025-L1N"; UniqueID = "\SUKJEDFB"
Change component parameters. Clean all parameters for all variants
Added Component: Designator=U6(SOP50P490X110-10N)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Availability"; Value = "Unavailable"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MF"; Value = "{'manufacturer': u'Texas Instruments'}"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "MP"; Value = "INA226AIDGSR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Package"; Value = "None"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Price"; Value = "None"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Pin To Net: NetName=3V3 Pin=C13-1
Added Pin To Net: NetName=GND Pin=C13-2
Added Pin To Net: NetName=3V3 Pin=C14-2
Added Pin To Net: NetName=GND Pin=J1-S1
Added Pin To Net: NetName=GND Pin=J1-S2
Added Pin To Net: NetName=3V3 Pin=R10-1
Added Pin To Net: NetName=3V3 Pin=R11-1
Added Pin To Net: NetName=3V3 Pin=R12-1
Added Pin To Net: NetName=3V3 Pin=R13-1
Added Pin To Net: NetName=NetJ2_A4 Pin=R17-1
Added Pin To Net: NetName=NetC19_2 Pin=R17-2
Added Pin To Net: NetName=NetJ2_A4 Pin=R18-2
Added Pin To Net: NetName=NetJ1_A4 Pin=R21-1
Added Pin To Net: NetName=NetJ1_A4 Pin=R22-1
Added Pin To Net: NetName=NetC20_2 Pin=R22-2
Added Pin To Net: NetName=GND Pin=S1-2
Added Pin To Net: NetName=NetC12_2 Pin=S2-2
Added Pin To Net: NetName=3V3 Pin=U5-1
Added Pin To Net: NetName=GND Pin=U5-2
Added Pin To Net: NetName=3V3 Pin=U5-6
Added Pin To Net: NetName=GND Pin=U5-7
Added Pin To Net: NetName=NetJ1_A4 Pin=U5-8
Added Pin To Net: NetName=NetC19_2 Pin=U5-10
Added Pin To Net: NetName=3V3 Pin=U6-1
Added Pin To Net: NetName=3V3 Pin=U6-2
Added Pin To Net: NetName=3V3 Pin=U6-6
Added Pin To Net: NetName=GND Pin=U6-7
Added Pin To Net: NetName=NetJ2_A4 Pin=U6-8
Added Pin To Net: NetName=NetC20_2 Pin=U6-10
Added Pin To Net: NetName=NetC19_1 Pin=C19-1
Added Pin To Net: NetName=NetC19_1 Pin=R19-2
Added Pin To Net: NetName=NetC19_1 Pin=U5-9
Added Net: Name=NetC19_1
Added Pin To Net: NetName=NetC20_1 Pin=C20-1
Added Pin To Net: NetName=NetC20_1 Pin=R20-2
Added Pin To Net: NetName=NetC20_1 Pin=U6-9
Added Net: Name=NetC20_1
Added Pin To Net: NetName=NetR10_2 Pin=R10-2
Added Pin To Net: NetName=NetR10_2 Pin=U2-42
Added Pin To Net: NetName=NetR10_2 Pin=U5-4
Added Pin To Net: NetName=NetR10_2 Pin=U6-4
Added Net: Name=NetR10_2
Added Pin To Net: NetName=NetR11_2 Pin=R11-2
Added Pin To Net: NetName=NetR11_2 Pin=U2-39
Added Pin To Net: NetName=NetR11_2 Pin=U5-5
Added Pin To Net: NetName=NetR11_2 Pin=U6-5
Added Net: Name=NetR11_2
Added Pin To Net: NetName=NetR12_2 Pin=R12-2
Added Pin To Net: NetName=NetR12_2 Pin=U2-35
Added Pin To Net: NetName=NetR12_2 Pin=U5-3
Added Net: Name=NetR12_2
Added Pin To Net: NetName=NetR13_2 Pin=R13-2
Added Pin To Net: NetName=NetR13_2 Pin=U2-38
Added Pin To Net: NetName=NetR13_2 Pin=U6-3
Added Net: Name=NetR13_2
Added Pin To Net: NetName=NetR18_1 Pin=R18-1
Added Pin To Net: NetName=NetR18_1 Pin=R19-1
Added Pin To Net: NetName=NetR18_1 Pin=R20-1
Added Pin To Net: NetName=NetR18_1 Pin=R21-2
Added Net: Name=NetR18_1
Added Pin To Net: NetName=NetU2_5 Pin=U2-5
Added Net: Name=NetU2_5
Added Member To Class: ClassName=Power_Measurement Member=Component C13 0.1 µF
Added Member To Class: ClassName=Power_Measurement Member=Component C14 0.1 µF
Added Member To Class: ClassName=USB-C_Connectors Member=Component J2 1054500101
Added Member To Class: ClassName=Power_Measurement Member=Component R10 10 kOhms
Added Member To Class: ClassName=Power_Measurement Member=Component U5 INA226AIDGSR
Added Member To Class: ClassName=Power_Measurement Member=Component U6 INA226AIDGSR
